"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","SDA","SCL"
375003,305323,1000000,0,0,0,0,0,0,1,1
375005,305325,1000000,0,1,0,0,0,0,1,1
375061,305381,1000000,0,1,1,0,0,0,1,1
375173,305493,1000000,0,1,1,1,0,0,1,1
375176,305496,1000000,0,1,1,0,0,0,1,1
375177,305497,1000000,0,1,1,1,0,0,1,1
375395,305715,1000000,0,1,1,1,1,0,1,1
375494,305814,1000000,0,1,1,1,1,1,1,1
375495,305815,1000000,0,1,1,1,1,0,1,1
375496,305816,1000000,0,1,1,1,1,1,1,1
375497,305817,1000000,0,1,1,1,1,0,1,1
375498,305818,1000000,0,1,1,1,1,1,1,1
375500,305820,1000000,0,1,1,1,1,0,1,1
375501,305821,1000000,0,1,1,1,1,1,1,1
388523,318843,1000000,0,1,1,1,1,0,1,1
388524,318844,1000000,0,1,1,1,1,1,1,1
388526,318846,1000000,0,1,1,1,1,0,1,1
388527,318847,1000000,0,1,1,1,1,1,1,1
388528,318848,1000000,0,1,1,1,1,0,1,1
388532,318852,1000000,0,1,1,1,1,1,1,1
388536,318856,1000000,0,1,1,1,1,0,1,1
388752,319072,1000000,0,1,1,1,0,0,1,1
388753,319073,1000000,0,1,1,1,1,0,1,1
388756,319076,1000000,0,1,1,1,0,0,1,1
388764,319084,1000000,0,1,1,1,1,0,1,1
388766,319086,1000000,0,1,1,1,0,0,1,1
388958,319278,1000000,0,1,1,0,0,0,1,1
389049,319369,1000000,0,1,0,0,0,0,1,1
389199,319519,1000000,0,0,0,0,0,0,1,1
389200,319520,1000000,0,1,0,0,0,0,1,1
389201,319521,1000000,0,0,0,0,0,0,1,1
389203,319523,1000000,0,1,0,0,0,0,1,1
389204,319524,1000000,0,0,0,0,0,0,1,1
389210,319530,1000000,0,1,0,0,0,0,1,1
389211,319531,1000000,0,0,0,0,0,0,1,1
394966,325286,1000000,0,1,0,0,0,0,1,1
394967,325287,1000000,0,0,0,0,0,0,1,1
394968,325288,1000000,0,1,0,0,0,0,1,1
394970,325290,1000000,0,0,0,0,0,0,1,1
394971,325291,1000000,0,1,0,0,0,0,1,1
395022,325342,1000000,0,1,1,0,0,0,1,1
395025,325345,1000000,0,1,0,0,0,0,1,1
395026,325346,1000000,0,1,1,0,0,0,1,1
395131,325451,1000000,0,1,1,1,0,0,1,1
395132,325452,1000000,0,1,1,0,0,0,1,1
395138,325458,1000000,0,1,1,1,0,0,1,1
395145,325465,1000000,0,1,1,0,0,0,1,1
395146,325466,1000000,0,1,1,1,0,0,1,1
395358,325678,1000000,0,1,1,1,1,0,1,1
395359,325679,1000000,0,1,1,1,0,0,1,1
395361,325681,1000000,0,1,1,1,1,0,1,1
395501,325821,1000000,0,1,1,1,1,1,1,1
395505,325825,1000000,0,1,1,1,1,0,1,1
395506,325826,1000000,0,1,1,1,1,1,1,1
395507,325827,1000000,0,1,1,1,1,0,1,1
395509,325829,1000000,0,1,1,1,1,1,1,1
408454,338774,1000000,0,1,1,1,1,0,1,1
408455,338775,1000000,0,1,1,1,1,1,1,1
408458,338778,1000000,0,1,1,1,1,0,1,1
408459,338779,1000000,0,1,1,1,1,1,1,1
408462,338782,1000000,0,1,1,1,1,0,1,1
408726,339046,1000000,0,1,1,1,0,0,1,1
408734,339054,1000000,0,1,1,1,1,0,1,1
408735,339055,1000000,0,1,1,1,0,0,1,1
408926,339246,1000000,0,1,1,0,0,0,1,1
408932,339252,1000000,0,1,1,1,0,0,1,1
408935,339255,1000000,0,1,1,0,0,0,1,1
409015,339335,1000000,0,1,0,0,0,0,1,1
409168,339488,1000000,0,0,0,0,0,0,1,1
409169,339489,1000000,0,1,0,0,0,0,1,1
409170,339490,1000000,0,0,0,0,0,0,1,1
414932,345252,1000000,0,1,0,0,0,0,1,1
414933,345253,1000000,0,0,0,0,0,0,1,1
414935,345255,1000000,0,1,0,0,0,0,1,1
414938,345258,1000000,0,0,0,0,0,0,1,1
414939,345259,1000000,0,1,0,0,0,0,1,1
414949,345269,1000000,0,1,1,0,0,0,1,1
414950,345270,1000000,0,1,0,0,0,0,1,1
414975,345295,1000000,0,1,1,0,0,0,1,1
414976,345296,1000000,0,1,0,0,0,0,1,1
414988,345308,1000000,0,1,1,0,0,0,1,1
414989,345309,1000000,0,1,0,0,0,0,1,1
414990,345310,1000000,0,1,1,0,0,0,1,1
414991,345311,1000000,0,1,0,0,0,0,1,1
414992,345312,1000000,0,1,1,0,0,0,1,1
415097,345417,1000000,0,1,1,1,0,0,1,1
415098,345418,1000000,0,1,1,0,0,0,1,1
415099,345419,1000000,0,1,1,1,0,0,1,1
415100,345420,1000000,0,1,1,0,0,0,1,1
415104,345424,1000000,0,1,1,1,0,0,1,1
415105,345425,1000000,0,1,1,0,0,0,1,1
415106,345426,1000000,0,1,1,1,0,0,1,1
415322,345642,1000000,0,1,1,1,1,0,1,1
415323,345643,1000000,0,1,1,1,0,0,1,1
415324,345644,1000000,0,1,1,1,1,0,1,1
415325,345645,1000000,0,1,1,1,0,0,1,1
415326,345646,1000000,0,1,1,1,1,0,1,1
415508,345828,1000000,0,1,1,1,1,1,1,1
415509,345829,1000000,0,1,1,1,1,0,1,1
415511,345831,1000000,0,1,1,1,1,1,1,1
415512,345832,1000000,0,1,1,1,1,0,1,1
415515,345835,1000000,0,1,1,1,1,1,1,1
415516,345836,1000000,0,1,1,1,1,0,1,1
415517,345837,1000000,0,1,1,1,1,1,1,1
415520,345840,1000000,0,1,1,1,1,0,1,1
415521,345841,1000000,0,1,1,1,1,1,1,1
428374,358694,1000000,0,1,1,1,1,0,1,1
428375,358695,1000000,0,1,1,1,1,1,1,1
428379,358699,1000000,0,1,1,1,1,0,1,1
428381,358701,1000000,0,1,1,1,1,1,1,1
428386,358706,1000000,0,1,1,1,1,0,1,1
428398,358718,1000000,0,1,1,1,1,1,1,1
428399,358719,1000000,0,1,1,1,1,0,1,1
428684,359004,1000000,0,1,1,1,0,0,1,1
428685,359005,1000000,0,1,1,1,1,0,1,1
428688,359008,1000000,0,1,1,1,0,0,1,1
428893,359213,1000000,0,1,1,0,0,0,1,1
428982,359302,1000000,0,1,0,0,0,0,1,1
429137,359457,1000000,0,0,0,0,0,0,1,1
434900,365220,1000000,0,1,0,0,0,0,1,1
434955,365275,1000000,0,1,1,0,0,0,1,1
434958,365278,1000000,0,1,0,0,0,0,1,1
434959,365279,1000000,0,1,1,0,0,0,1,1
435063,365383,1000000,0,1,1,1,0,0,1,1
435064,365384,1000000,0,1,1,0,0,0,1,1
435065,365385,1000000,0,1,1,1,0,0,1,1
435066,365386,1000000,0,1,1,0,0,0,1,1
435067,365387,1000000,0,1,1,1,0,0,1,1
435070,365390,1000000,0,1,1,0,0,0,1,1
435071,365391,1000000,0,1,1,1,0,0,1,1
435291,365611,1000000,0,1,1,1,1,0,1,1
435293,365613,1000000,0,1,1,1,0,0,1,1
435294,365614,1000000,0,1,1,1,1,0,1,1
435514,365834,1000000,0,1,1,1,1,1,1,1
435517,365837,1000000,0,1,1,1,1,0,1,1
435518,365838,1000000,0,1,1,1,1,1,1,1
435519,365839,1000000,0,1,1,1,1,0,1,1
435523,365843,1000000,0,1,1,1,1,1,1,1
435524,365844,1000000,0,1,1,1,1,0,1,1
435525,365845,1000000,0,1,1,1,1,1,1,1
435531,365851,1000000,0,1,1,1,1,0,1,1
435532,365852,1000000,0,1,1,1,1,1,1,1
448312,378632,1000000,0,1,1,1,1,0,1,1
448313,378633,1000000,0,1,1,1,1,1,1,1
448314,378634,1000000,0,1,1,1,1,0,1,1
448322,378642,1000000,0,1,1,1,1,1,1,1
448323,378643,1000000,0,1,1,1,1,0,1,1
448655,378975,1000000,0,1,1,1,0,0,1,1
448656,378976,1000000,0,1,1,1,1,0,1,1
448660,378980,1000000,0,1,1,1,0,0,1,1
448859,379179,1000000,0,1,1,0,0,0,1,1
448948,379268,1000000,0,1,0,0,0,0,1,1
449101,379421,1000000,0,0,0,0,0,0,1,1
454864,385184,1000000,0,1,0,0,0,0,1,1
454918,385238,1000000,0,1,1,0,0,0,1,1
454919,385239,1000000,0,1,0,0,0,0,1,1
454921,385241,1000000,0,1,1,0,0,0,1,1
454924,385244,1000000,0,1,0,0,0,0,1,1
454925,385245,1000000,0,1,1,0,0,0,1,1
455032,385352,1000000,0,1,1,1,0,0,1,1
455254,385574,1000000,0,1,1,1,1,0,1,1
455255,385575,1000000,0,1,1,1,0,0,1,1
455256,385576,1000000,0,1,1,1,1,0,1,1
455527,385847,1000000,0,1,1,1,1,1,1,1
455529,385849,1000000,0,1,1,1,1,0,1,1
455530,385850,1000000,0,1,1,1,1,1,1,1
455531,385851,1000000,0,1,1,1,1,0,1,1
455535,385855,1000000,0,1,1,1,1,1,1,1
468237,398557,1000000,0,1,1,1,1,0,1,1
468238,398558,1000000,0,1,1,1,1,1,1,1
468239,398559,1000000,0,1,1,1,1,0,1,1
468240,398560,1000000,0,1,1,1,1,1,1,1
468241,398561,1000000,0,1,1,1,1,0,1,1
468628,398948,1000000,0,1,1,1,0,0,1,1
468828,399148,1000000,0,1,1,0,0,0,1,1
468829,399149,1000000,0,1,1,1,0,0,1,1
468834,399154,1000000,0,1,1,0,0,0,1,1
468917,399237,1000000,0,1,0,0,0,0,1,1
468918,399238,1000000,0,1,1,0,0,0,1,1
468919,399239,1000000,0,1,0,0,0,0,1,1
469070,399390,1000000,0,0,0,0,0,0,1,1
469071,399391,1000000,0,1,0,0,0,0,1,1
469072,399392,1000000,0,0,0,0,0,0,1,1
469073,399393,1000000,0,1,0,0,0,0,1,1
469074,399394,1000000,0,0,0,0,0,0,1,1
474831,405151,1000000,0,1,0,0,0,0,1,1
474832,405152,1000000,0,0,0,0,0,0,1,1
474833,405153,1000000,0,1,0,0,0,0,1,1
474835,405155,1000000,0,0,0,0,0,0,1,1
474836,405156,1000000,0,1,0,0,0,0,1,1
474837,405157,1000000,0,0,0,0,0,0,1,1
474838,405158,1000000,0,1,0,0,0,0,1,1
474889,405209,1000000,0,1,1,0,0,0,1,1
474999,405319,1000000,0,1,1,1,0,0,1,1
475002,405322,1000000,0,1,1,0,0,0,1,1
475003,405323,1000000,0,1,1,1,0,0,1,1
475221,405541,1000000,0,1,1,1,1,0,1,1
475222,405542,1000000,0,1,1,1,0,0,1,1
475223,405543,1000000,0,1,1,1,1,0,1,1
475224,405544,1000000,0,1,1,1,0,0,1,1
475225,405545,1000000,0,1,1,1,1,0,1,1
475536,405856,1000000,0,1,1,1,1,1,1,1
475540,405860,1000000,0,1,1,1,1,0,1,1
475541,405861,1000000,0,1,1,1,1,1,1,1
475542,405862,1000000,0,1,1,1,1,0,1,1
475543,405863,1000000,0,1,1,1,1,1,1,1
475544,405864,1000000,0,1,1,1,1,0,1,1
475545,405865,1000000,0,1,1,1,1,1,1,1
475546,405866,1000000,0,1,1,1,1,0,1,1
475547,405867,1000000,0,1,1,1,1,1,1,1
488163,418483,1000000,0,1,1,1,1,0,1,1
488164,418484,1000000,0,1,1,1,1,1,1,1
488170,418490,1000000,0,1,1,1,1,0,1,1
488186,418506,1000000,0,1,1,1,1,1,1,1
488187,418507,1000000,0,1,1,1,1,0,1,1
488591,418911,1000000,0,1,1,1,0,0,1,1
488592,418912,1000000,0,1,1,1,1,0,1,1
488593,418913,1000000,0,1,1,1,0,0,1,1
488791,419111,1000000,0,1,1,0,0,0,1,1
488792,419112,1000000,0,1,1,1,0,0,1,1
488793,419113,1000000,0,1,1,0,0,0,1,1
488794,419114,1000000,0,1,1,1,0,0,1,1
488796,419116,1000000,0,1,1,0,0,0,1,1
488797,419117,1000000,0,1,1,1,0,0,1,1
488798,419118,1000000,0,1,1,0,0,0,1,1
488878,419198,1000000,0,1,0,0,0,0,1,1
488879,419199,1000000,0,1,1,0,0,0,1,1
488881,419201,1000000,0,1,0,0,0,0,1,1
489038,419358,1000000,0,0,0,0,0,0,1,1
489039,419359,1000000,0,1,0,0,0,0,1,1
489040,419360,1000000,0,0,0,0,0,0,1,1
489042,419362,1000000,0,1,0,0,0,0,1,1
489043,419363,1000000,0,0,0,0,0,0,1,1
494800,425120,1000000,0,1,0,0,0,0,1,1
494801,425121,1000000,0,0,0,0,0,0,1,1
494802,425122,1000000,0,1,0,0,0,0,1,1
494855,425175,1000000,0,1,1,0,0,0,1,1
494967,425287,1000000,0,1,1,1,0,0,1,1
494968,425288,1000000,0,1,1,0,0,0,1,1
494971,425291,1000000,0,1,1,1,0,0,1,1
494973,425293,1000000,0,1,1,0,0,0,1,1
494974,425294,1000000,0,1,1,1,0,0,1,1
495189,425509,1000000,0,1,1,1,1,0,1,1
495191,425511,1000000,0,1,1,1,0,0,1,1
495192,425512,1000000,0,1,1,1,1,0,1,1
495194,425514,1000000,0,1,1,1,0,0,1,1
495195,425515,1000000,0,1,1,1,1,0,1,1
495543,425863,1000000,0,1,1,1,1,1,1,1
495544,425864,1000000,0,1,1,1,1,0,1,1
495548,425868,1000000,0,1,1,1,1,1,1,1
495549,425869,1000000,0,1,1,1,1,0,1,1
495550,425870,1000000,0,1,1,1,1,1,1,1
495554,425874,1000000,0,1,1,1,1,0,1,1
495555,425875,1000000,0,1,1,1,1,1,1,1
508099,438419,1000000,0,1,1,1,1,0,1,1
508107,438427,1000000,0,1,1,1,1,1,1,1
508109,438429,1000000,0,1,1,1,1,0,1,1
508561,438881,1000000,0,1,1,1,0,0,1,1
508763,439083,1000000,0,1,1,0,0,0,1,1
508764,439084,1000000,0,1,1,1,0,0,1,1
508767,439087,1000000,0,1,1,0,0,0,1,1
508852,439172,1000000,0,1,0,0,0,0,1,1
509009,439329,1000000,0,0,0,0,0,0,1,1
514759,445079,1000000,0,1,0,0,0,0,1,1
514760,445080,1000000,0,0,0,0,0,0,1,1
514766,445086,1000000,0,1,0,0,0,0,1,1
514767,445087,1000000,0,0,0,0,0,0,1,1
514768,445088,1000000,0,1,0,0,0,0,1,1
514772,445092,1000000,0,0,0,0,0,0,1,1
514774,445094,1000000,0,1,0,0,0,0,1,1
514821,445141,1000000,0,1,1,0,0,0,1,1
514823,445143,1000000,0,1,0,0,0,0,1,1
514824,445144,1000000,0,1,1,0,0,0,1,1
514826,445146,1000000,0,1,0,0,0,0,1,1
514827,445147,1000000,0,1,1,0,0,0,1,1
514933,445253,1000000,0,1,1,1,0,0,1,1
514934,445254,1000000,0,1,1,0,0,0,1,1
514935,445255,1000000,0,1,1,1,0,0,1,1
514938,445258,1000000,0,1,1,0,0,0,1,1
514939,445259,1000000,0,1,1,1,0,0,1,1
515153,445473,1000000,0,1,1,1,1,0,1,1
515155,445475,1000000,0,1,1,1,0,0,1,1
515156,445476,1000000,0,1,1,1,1,0,1,1
515157,445477,1000000,0,1,1,1,0,0,1,1
515158,445478,1000000,0,1,1,1,1,0,1,1
515543,445863,1000000,0,1,1,1,1,1,1,1
515544,445864,1000000,0,1,1,1,1,0,1,1
515556,445876,1000000,0,1,1,1,1,1,1,1
515559,445879,1000000,0,1,1,1,1,0,1,1
515560,445880,1000000,0,1,1,1,1,1,1,1
515561,445881,1000000,0,1,1,1,1,0,1,1
515563,445883,1000000,0,1,1,1,1,1,1,1
515564,445884,1000000,0,1,1,1,1,0,1,1
515565,445885,1000000,0,1,1,1,1,1,1,1
528029,458349,1000000,0,1,1,1,1,0,1,1
528039,458359,1000000,0,1,1,1,1,1,1,1
528040,458360,1000000,0,1,1,1,1,0,1,1
528529,458849,1000000,0,1,1,1,0,0,1,1
528726,459046,1000000,0,1,1,0,0,0,1,1
528727,459047,1000000,0,1,1,1,0,0,1,1
528731,459051,1000000,0,1,1,0,0,0,1,1
528815,459135,1000000,0,1,0,0,0,0,1,1
528971,459291,1000000,0,0,0,0,0,0,1,1
528972,459292,1000000,0,1,0,0,0,0,1,1
528973,459293,1000000,0,0,0,0,0,0,1,1
534732,465052,1000000,0,1,0,0,0,0,1,1
534733,465053,1000000,0,0,0,0,0,0,1,1
534734,465054,1000000,0,1,0,0,0,0,1,1
534736,465056,1000000,0,0,0,0,0,0,1,1
534737,465057,1000000,0,1,0,0,0,0,1,1
534738,465058,1000000,0,0,0,0,0,0,1,1
534739,465059,1000000,0,1,0,0,0,0,1,1
534788,465108,1000000,0,1,1,0,0,0,1,1
534789,465109,1000000,0,1,0,0,0,0,1,1
534790,465110,1000000,0,1,1,0,0,0,1,1
534791,465111,1000000,0,1,0,0,0,0,1,1
534793,465113,1000000,0,1,1,0,0,0,1,1
534794,465114,1000000,0,1,0,0,0,0,1,1
534795,465115,1000000,0,1,1,0,0,0,1,1
534902,465222,1000000,0,1,1,1,0,0,1,1
534903,465223,1000000,0,1,1,0,0,0,1,1
534904,465224,1000000,0,1,1,1,0,0,1,1
535122,465442,1000000,0,1,1,1,1,0,1,1
535126,465446,1000000,0,1,1,1,0,0,1,1
535127,465447,1000000,0,1,1,1,1,0,1,1
535128,465448,1000000,0,1,1,1,0,0,1,1
535129,465449,1000000,0,1,1,1,1,0,1,1
535561,465881,1000000,0,1,1,1,1,1,1,1
535566,465886,1000000,0,1,1,1,1,0,1,1
535568,465888,1000000,0,1,1,1,1,1,1,1
535569,465889,1000000,0,1,1,1,1,0,1,1
535570,465890,1000000,0,1,1,1,1,1,1,1
535574,465894,1000000,0,1,1,1,1,0,1,1
535575,465895,1000000,0,1,1,1,1,1,1,1
535581,465901,1000000,0,1,1,1,1,0,1,1
535582,465902,1000000,0,1,1,1,1,1,1,1
547953,478273,1000000,0,1,1,1,1,0,1,1
547955,478275,1000000,0,1,1,1,1,1,1,1
547959,478279,1000000,0,1,1,1,1,0,1,1
548498,478818,1000000,0,1,1,1,0,0,1,1
548697,479017,1000000,0,1,1,0,0,0,1,1
548787,479107,1000000,0,1,0,0,0,0,1,1
548939,479259,1000000,0,0,0,0,0,0,1,1
554701,485021,1000000,0,1,0,0,0,0,1,1
554702,485022,1000000,0,0,0,0,0,0,1,1
554703,485023,1000000,0,1,0,0,0,0,1,1
554756,485076,1000000,0,1,1,0,0,0,1,1
554868,485188,1000000,0,1,1,1,0,0,1,1
554869,485189,1000000,0,1,1,0,0,0,1,1
554870,485190,1000000,0,1,1,1,0,0,1,1
554872,485192,1000000,0,1,1,0,0,0,1,1
554874,485194,1000000,0,1,1,1,0,0,1,1
555088,485408,1000000,0,1,1,1,1,0,1,1
555089,485409,1000000,0,1,1,1,0,0,1,1
555091,485411,1000000,0,1,1,1,1,0,1,1
555568,485888,1000000,0,1,1,1,1,1,1,1
555570,485890,1000000,0,1,1,1,1,0,1,1
555577,485897,1000000,0,1,1,1,1,1,1,1
555583,485903,1000000,0,1,1,1,1,0,1,1
555584,485904,1000000,0,1,1,1,1,1,1,1
567881,498201,1000000,0,1,1,1,1,0,1,1
567888,498208,1000000,0,1,1,1,1,1,1,1
567891,498211,1000000,0,1,1,1,1,0,1,1
568463,498783,1000000,0,1,1,1,0,0,1,1
568469,498789,1000000,0,1,1,1,1,0,1,1
568471,498791,1000000,0,1,1,1,0,0,1,1
568664,498984,1000000,0,1,1,0,0,0,1,1
568665,498985,1000000,0,1,1,1,0,0,1,1
568666,498986,1000000,0,1,1,0,0,0,1,1
568753,499073,1000000,0,1,0,0,0,0,1,1
568754,499074,1000000,0,1,1,0,0,0,1,1
568755,499075,1000000,0,1,0,0,0,0,1,1
568903,499223,1000000,0,0,0,0,0,0,1,1
568904,499224,1000000,0,1,0,0,0,0,1,1
568906,499226,1000000,0,0,0,0,0,0,1,1
568907,499227,1000000,0,1,0,0,0,0,1,1
568908,499228,1000000,0,0,0,0,0,0,1,1
568918,499238,1000000,0,1,0,0,0,0,1,1
568919,499239,1000000,0,0,0,0,0,0,1,1
574669,504989,1000000,0,1,0,0,0,0,1,1
574723,505043,1000000,0,1,1,0,0,0,1,1
574724,505044,1000000,0,1,0,0,0,0,1,1
574725,505045,1000000,0,1,1,0,0,0,1,1
574832,505152,1000000,0,1,1,1,0,0,1,1
574833,505153,1000000,0,1,1,0,0,0,1,1
574834,505154,1000000,0,1,1,1,0,0,1,1
574836,505156,1000000,0,1,1,0,0,0,1,1
574837,505157,1000000,0,1,1,1,0,0,1,1
574838,505158,1000000,0,1,1,0,0,0,1,1
574839,505159,1000000,0,1,1,1,0,0,1,1
574840,505160,1000000,0,1,1,0,0,0,1,1
574841,505161,1000000,0,1,1,1,0,0,1,1
575054,505374,1000000,0,1,1,1,1,0,1,1
575056,505376,1000000,0,1,1,1,0,0,1,1
575058,505378,1000000,0,1,1,1,1,0,1,1
575059,505379,1000000,0,1,1,1,0,0,1,1
575060,505380,1000000,0,1,1,1,1,0,1,1
575576,505896,1000000,0,1,1,1,1,1,1,1
575579,505899,1000000,0,1,1,1,1,0,1,1
575585,505905,1000000,0,1,1,1,1,1,1,1
587807,518127,1000000,0,1,1,1,1,0,1,1
587808,518128,1000000,0,1,1,1,1,1,1,1
587809,518129,1000000,0,1,1,1,1,0,1,1
587810,518130,1000000,0,1,1,1,1,1,1,1
587811,518131,1000000,0,1,1,1,1,0,1,1
588429,518749,1000000,0,1,1,1,0,0,1,1
588625,518945,1000000,0,1,1,0,0,0,1,1
588626,518946,1000000,0,1,1,1,0,0,1,1
588630,518950,1000000,0,1,1,0,0,0,1,1
588717,519037,1000000,0,1,0,0,0,0,1,1
588718,519038,1000000,0,1,1,0,0,0,1,1
588719,519039,1000000,0,1,0,0,0,0,1,1
588872,519192,1000000,0,0,0,0,0,0,1,1
588873,519193,1000000,0,1,0,0,0,0,1,1
588874,519194,1000000,0,0,0,0,0,0,1,1
594635,524955,1000000,0,1,0,0,0,0,1,1
594689,525009,1000000,0,1,1,0,0,0,1,1
594690,525010,1000000,0,1,0,0,0,0,1,1
594692,525012,1000000,0,1,1,0,0,0,1,1
594800,525120,1000000,0,1,1,1,0,0,1,1
594802,525122,1000000,0,1,1,0,0,0,1,1
594803,525123,1000000,0,1,1,1,0,0,1,1
595021,525341,1000000,0,1,1,1,1,0,1,1
595022,525342,1000000,0,1,1,1,0,0,1,1
595023,525343,1000000,0,1,1,1,1,0,1,1
595025,525345,1000000,0,1,1,1,0,0,1,1
595026,525346,1000000,0,1,1,1,1,0,1,1
595578,525898,1000000,0,1,1,1,1,1,1,1
595579,525899,1000000,0,1,1,1,1,0,1,1
595588,525908,1000000,0,1,1,1,1,1,1,1
595595,525915,1000000,0,1,1,1,1,0,1,1
595596,525916,1000000,0,1,1,1,1,1,1,1
607737,538057,1000000,0,1,1,1,1,0,1,1
607738,538058,1000000,0,1,1,1,1,1,1,1
607741,538061,1000000,0,1,1,1,1,0,1,1
607749,538069,1000000,0,1,1,1,1,1,1,1
607751,538071,1000000,0,1,1,1,1,0,1,1
608395,538715,1000000,0,1,1,1,0,0,1,1
608596,538916,1000000,0,1,1,0,0,0,1,1
608683,539003,1000000,0,1,0,0,0,0,1,1
608837,539157,1000000,0,0,0,0,0,0,1,1
614602,544922,1000000,0,1,0,0,0,0,1,1
614651,544971,1000000,0,1,1,0,0,0,1,1
614654,544974,1000000,0,1,0,0,0,0,1,1
614659,544979,1000000,0,1,1,0,0,0,1,1
614765,545085,1000000,0,1,1,1,0,0,1,1
614766,545086,1000000,0,1,1,0,0,0,1,1
614767,545087,1000000,0,1,1,1,0,0,1,1
614770,545090,1000000,0,1,1,0,0,0,1,1
614772,545092,1000000,0,1,1,1,0,0,1,1
614985,545305,1000000,0,1,1,1,1,0,1,1
614987,545307,1000000,0,1,1,1,0,0,1,1
614988,545308,1000000,0,1,1,1,1,0,1,1
614989,545309,1000000,0,1,1,1,0,0,1,1
614990,545310,1000000,0,1,1,1,1,0,1,1
615578,545898,1000000,0,1,1,1,1,1,1,1
615579,545899,1000000,0,1,1,1,1,0,1,1
615588,545908,1000000,0,1,1,1,1,1,1,1
615591,545911,1000000,0,1,1,1,1,0,1,1
615592,545912,1000000,0,1,1,1,1,1,1,1
615595,545915,1000000,0,1,1,1,1,0,1,1
615596,545916,1000000,0,1,1,1,1,1,1,1
627669,557989,1000000,0,1,1,1,1,0,1,1
627670,557990,1000000,0,1,1,1,1,1,1,1
627678,557998,1000000,0,1,1,1,1,0,1,1
627680,558000,1000000,0,1,1,1,1,1,1,1
627681,558001,1000000,0,1,1,1,1,0,1,1
628359,558679,1000000,0,1,1,1,0,0,1,1
628360,558680,1000000,0,1,1,1,1,0,1,1
628362,558682,1000000,0,1,1,1,0,0,1,1
628563,558883,1000000,0,1,1,0,0,0,1,1
628564,558884,1000000,0,1,1,1,0,0,1,1
628565,558885,1000000,0,1,1,0,0,0,1,1
628650,558970,1000000,0,1,0,0,0,0,1,1
628651,558971,1000000,0,1,1,0,0,0,1,1
628653,558973,1000000,0,1,0,0,0,0,1,1
628802,559122,1000000,0,0,0,0,0,0,1,1
628804,559124,1000000,0,1,0,0,0,0,1,1
628805,559125,1000000,0,0,0,0,0,0,1,1
634561,564881,1000000,0,1,0,0,0,0,1,1
634562,564882,1000000,0,0,0,0,0,0,1,1
634564,564884,1000000,0,1,0,0,0,0,1,1
634565,564885,1000000,0,0,0,0,0,0,1,1
634566,564886,1000000,0,1,0,0,0,0,1,1
634567,564887,1000000,0,0,0,0,0,0,1,1
634568,564888,1000000,0,1,0,0,0,0,1,1
634617,564937,1000000,0,1,1,0,0,0,1,1
634618,564938,1000000,0,1,0,0,0,0,1,1
634619,564939,1000000,0,1,1,0,0,0,1,1
634620,564940,1000000,0,1,0,0,0,0,1,1
634622,564942,1000000,0,1,1,0,0,0,1,1
634733,565053,1000000,0,1,1,1,0,0,1,1
634951,565271,1000000,0,1,1,1,1,0,1,1
634952,565272,1000000,0,1,1,1,0,0,1,1
634953,565273,1000000,0,1,1,1,1,0,1,1
634955,565275,1000000,0,1,1,1,0,0,1,1
634956,565276,1000000,0,1,1,1,1,0,1,1
634959,565279,1000000,0,1,1,1,0,0,1,1
634960,565280,1000000,0,1,1,1,1,0,1,1
635575,565895,1000000,0,1,1,1,1,1,1,1
635580,565900,1000000,0,1,1,1,1,0,1,1
635581,565901,1000000,0,1,1,1,1,1,1,1
635582,565902,1000000,0,1,1,1,1,0,1,1
635583,565903,1000000,0,1,1,1,1,1,1,1
635584,565904,1000000,0,1,1,1,1,0,1,1
635585,565905,1000000,0,1,1,1,1,1,1,1
647620,577940,1000000,0,1,1,1,1,0,1,1
647627,577947,1000000,0,1,1,1,1,1,1,1
647628,577948,1000000,0,1,1,1,1,0,1,1
648333,578653,1000000,0,1,1,1,0,0,1,1
648334,578654,1000000,0,1,1,1,1,0,1,1
648335,578655,1000000,0,1,1,1,0,0,1,1
648339,578659,1000000,0,1,1,1,1,0,1,1
648340,578660,1000000,0,1,1,1,0,0,1,1
648533,578853,1000000,0,1,1,0,0,0,1,1
648616,578936,1000000,0,1,0,0,0,0,1,1
648617,578937,1000000,0,1,1,0,0,0,1,1
648618,578938,1000000,0,1,0,0,0,0,1,1
648771,579091,1000000,0,0,0,0,0,0,1,1
648772,579092,1000000,0,1,0,0,0,0,1,1
648773,579093,1000000,0,0,0,0,0,0,1,1
654532,584852,1000000,0,1,0,0,0,0,1,1
654533,584853,1000000,0,0,0,0,0,0,1,1
654535,584855,1000000,0,1,0,0,0,0,1,1
654536,584856,1000000,0,0,0,0,0,0,1,1
654537,584857,1000000,0,1,0,0,0,0,1,1
654543,584863,1000000,0,0,0,0,0,0,1,1
654544,584864,1000000,0,1,0,0,0,0,1,1
654588,584908,1000000,0,1,1,0,0,0,1,1
654589,584909,1000000,0,1,0,0,0,0,1,1
654590,584910,1000000,0,1,1,0,0,0,1,1
654702,585022,1000000,0,1,1,1,0,0,1,1
654703,585023,1000000,0,1,1,0,0,0,1,1
654704,585024,1000000,0,1,1,1,0,0,1,1
654705,585025,1000000,0,1,1,0,0,0,1,1
